,index,id,attach_dist,is_attached,is_contained,is_matched,match_ids,match_overlaps,reco_primary_pix,reco_total_pix,reco_primary_deposition,reco_total_deposition,true_primary_pix,true_total_pix,true_primary_deposition,true_total_deposition,ke,true_ke
299,121,51,0.3000030517578125,True,True,True,[27],[0.79268295],127,151,32.64063262939453,38.91230010986328,61,143,13.811766624450684,30.46739959716797,48.091712951660156,34.32850545540047
300,122,15,0.300048828125,True,True,True,[74],[0.80128205],52,139,15.657831192016602,48.173980712890625,52,142,12.693519592285156,41.240333557128906,59.53822326660156,48.43850735791093
301,122,44,0.424252200193688,True,False,True,[72],[0.8],104,122,30.110851287841797,34.69313049316406,69,121,29.477251052856445,42.75957107543945,42.87724304199219,50.18625366115777
302,123,129,0.29998779296875,True,True,True,[135],[0.78995436],179,179,36.765106201171875,36.765106201171875,213,213,37.6182861328125,37.6182861328125,45.43799591064453,41.635585302161026
303,123,132,0.2999267578125,True,False,True,[46],[0.7894737],94,94,19.39788246154785,19.39788246154785,98,110,20.131690979003906,24.845195770263672,23.973844528198242,28.14078625595485
304,124,105,0.29998779296875,True,False,True,[105],[0.8867925],151,151,28.641830444335938,28.641830444335938,149,149,36.79868698120117,36.79868698120117,35.398441314697266,49.605209449039016
305,124,107,0.29998779296875,True,True,True,[94],[0.21666667],17,17,3.7603981494903564,3.7603981494903564,-1,-1,-1.0,-1.0,4.6474761962890625,-1.0
306,125,14,0.29998779296875,True,True,True,[81],[0.852459],97,113,27.821022033691406,35.203041076660156,97,113,24.94096565246582,32.0106201171875,43.50743865966797,40.51984347464865
307,125,34,0.29998779296875,True,False,True,[47],[0.8741259],135,135,26.834083557128906,26.834083557128906,133,133,24.932918548583984,24.932918548583984,33.16424560546875,33.70305041925812
308,125,72,0.2999267578125,True,False,True,[55],[0.74666667],59,59,15.717555046081543,15.717555046081543,72,72,20.162084579467773,20.162084579467773,19.42532730102539,22.649319743954692
309,128,15,0.3000030517578125,True,False,True,[65],[0.7218045],95,107,16.912124633789062,20.120332717895508,108,122,23.837432861328125,28.16356086730957,24.86672019958496,31.244556086452565
310,129,66,0.7348481688418808,True,True,True,[78],[0.82978725],84,84,20.77752685546875,20.77752685546875,88,88,23.875362396240234,23.875362396240234,25.678945541381836,26.023892289206803
311,130,2,inf,False,True,True,[41],[0.8101266],69,69,21.326831817626953,21.326831817626953,74,74,28.06056785583496,28.06056785583496,26.357831954956055,30.60044476176255
312,130,3,0.3000030517578125,True,True,True,[42],[0.8064516],105,105,29.22414207458496,29.22414207458496,119,119,30.624746322631836,30.624746322631836,36.11811828613281,34.039018331817715
313,130,101,0.29998779296875,True,True,True,[75 19],[8.4536082e-01 6.5659883e-04],89,89,20.01177406311035,20.01177406311035,90,90,18.173311233520508,18.173311233520508,24.73255157470703,24.438054993629457
314,130,103,0.300018310546875,True,True,True,[116   5],[0.75384617 0.00622665],120,120,36.0665283203125,36.0665283203125,108,108,29.617029190063477,29.617029190063477,44.574623107910156,34.11105698142688
315,131,101,0.2999267578125,True,False,True,[52],[0.8197674],71,152,18.806148529052734,44.563575744628906,76,161,17.067668914794922,42.37215042114258,55.07612609863281,49.79758287608713
316,131,109,0.2999267578125,True,False,True,[67],[0.7818182],88,88,20.309860229492188,20.309860229492188,108,108,18.829320907592773,18.829320907592773,25.1009578704834,29.71919406272979
317,132,38,0.29998779296875,True,True,True,[112   7],[0.8        0.00302725],59,59,19.194290161132812,19.194290161132812,58,58,13.66814136505127,13.66814136505127,23.72222328186035,16.5048913544175
318,133,9,0.29998779296875,True,False,True,[114   9],[0.83589745 0.00312663],48,178,15.029376029968262,46.456634521484375,44,180,6.9546942710876465,36.09637451171875,57.41575622558594,42.5884052371718
319,133,15,0.29998779296875,True,True,True,[79],[0.8071066],121,175,28.167644500732422,41.036224365234375,127,181,24.670610427856445,37.40725326538086,50.716670989990234,41.261356543383826
320,133,18,0.29998779296875,True,False,True,[109],[0.82738096],110,147,26.169584274291992,37.729148864746094,89,160,18.91193199157715,37.7734489440918,46.62945556640625,45.35142498489019
321,133,81,inf,False,True,True,[104],[0.84821427],77,102,14.769637107849121,22.759931564331055,76,105,18.406288146972656,27.883798599243164,28.128999710083008,39.9827692228975
322,133,93,0.2999267578125,True,False,True,[100],[0.18181819],2,2,0.7032877206802368,0.7032877206802368,-1,-1,-1.0,-1.0,0.8691933155059814,-1.0
323,134,29,0.3000030517578125,True,False,True,[92  8],[0.8029557  0.00330306],125,181,24.755207061767578,39.31279754638672,128,185,24.52544403076172,38.39672088623047,48.58668899536133,44.75830870815702
324,134,55,0.29998779296875,True,False,True,[68],[0.8129032],138,138,36.893463134765625,36.893463134765625,143,143,26.21587371826172,26.21587371826172,45.59663391113281,51.60987959502884
325,134,57,0.600006103515625,True,False,True,[93],[0.86206895],25,25,11.1642427444458,11.1642427444458,29,29,11.653145790100098,11.653145790100098,13.797887802124023,23.73418987633461
326,134,59,0.2999267578125,True,False,True,[112   0],[0.79396987 0.00247831],171,171,51.001956939697266,51.001956939697266,186,186,42.1826171875,42.1826171875,63.033321380615234,46.47459140358178
327,134,117,0.29998779296875,True,False,True,[95],[0.62068963],18,18,5.795368194580078,5.795368194580078,29,29,7.112775802612305,7.112775802612305,7.1624956130981445,37.544742406799294
328,134,119,1.20001220703125,True,True,True,[37],[0.8055556],94,94,33.58722686767578,33.58722686767578,101,101,28.319002151489258,28.319002151489258,41.51045608520508,37.56257060889152
329,135,20,0.2999267578125,True,True,True,[103],[0.8738739],84,103,21.82634735107422,30.932859420776367,83,105,17.779691696166992,24.963666915893555,38.229923248291016,31.07930688690267
330,135,28,0.29998779296875,True,True,True,[64],[0.6831683],77,77,19.63554573059082,19.63554573059082,93,93,16.14207649230957,16.14207649230957,24.2675724029541,18.9117751411859
331,135,31,0.29998779296875,True,False,True,[102],[0.8181818],61,61,18.258285522460938,18.258285522460938,59,59,17.352415084838867,17.352415084838867,22.56541633605957,19.270367968361032
332,135,64,0.3000030517578125,True,False,True,[41],[0.8325991],203,203,44.56523132324219,44.56523132324219,213,213,44.068382263183594,44.068382263183594,55.07817077636719,52.10516249430363
333,136,39,0.29998779296875,False,True,True,[36 31],[0.73039216 0.00335008],171,171,41.51543045043945,41.51543045043945,128,182,22.212419509887695,33.989013671875,51.308921813964844,41.93179599437325
334,136,45,0.29998779296875,True,False,True,[166],[0.8611111],99,99,23.083803176879883,23.083803176879883,102,102,23.990285873413086,23.990285873413086,28.529273986816406,50.677404261299685
335,136,114,inf,False,True,True,[153],[0.69298244],38,83,7.615972995758057,22.59583282470703,55,110,11.22985553741455,25.099685668945312,27.926191329956055,30.954918231776382
336,136,170,0.2999267578125,True,True,True,[170],[0.8088889],197,198,46.55633544921875,47.10850524902344,209,209,41.282283782958984,41.282283782958984,58.221405029296875,52.118175033079865
337,137,13,1.2369442704051028,True,True,True,[72],[0.85271317],87,118,17.33657455444336,24.345916748046875,84,121,19.23914909362793,28.72212028503418,30.08911895751953,40.94870300130427
338,137,51,0.2999267578125,True,False,True,[68 21],[0.59615386 0.00523732],100,121,14.730576515197754,19.89338493347168,110,128,16.600114822387695,22.597736358642578,24.58623504638672,38.483818457867244
339,137,111,0.2999267578125,True,False,True,[38 32],[7.2380954e-01 2.0445716e-04],86,86,23.55518913269043,23.55518913269043,95,95,22.761808395385742,22.761808395385742,29.111858367919922,52.52027146820883
340,137,123,0.300048828125,True,False,True,[60],[0.8232044],138,162,35.83140563964844,42.05689239501953,141,168,29.525028228759766,34.57771301269531,51.97811508178711,40.02940683387338
341,138,7,0.300048828125,False,True,True,[27],[0.6666667],26,43,8.483460426330566,14.640823364257812,38,57,10.044252395629883,17.410987854003906,18.094594955444336,19.56663822953404
342,139,0,0.29998779296875,True,False,True,[100   6],[0.83505154 0.00194175],75,84,22.547653198242188,26.858036041259766,54,94,16.47252655029297,28.904802322387695,33.19384765625,47.11906404806959
343,139,23,0.29998779296875,True,False,True,[99 10],[0.8317757  0.00086543],101,101,19.579872131347656,19.579872131347656,95,95,17.463848114013672,17.463848114013672,24.19876480102539,27.035672903545628
344,139,95,inf,False,True,True,[30 26],[0.71428573 0.00204499],42,53,9.073921203613281,11.360849380493164,55,55,12.868268966674805,12.868268966674805,14.040874481201172,13.957135289949418
345,140,35,0.3000030517578125,True,False,True,[101],[0.03703704],1,1,0.8081980347633362,0.8081980347633362,-1,-1,-1.0,-1.0,0.998852014541626,-1.0
346,140,96,0.3000030517578125,True,True,True,[99],[0.8565217],216,216,47.53950500488281,47.53950500488281,211,211,45.66852569580078,45.66852569580078,58.75407791137695,51.21236932350174
347,141,15,inf,False,False,True,[77],[0.6583851],111,111,27.156232833862305,27.156232833862305,146,156,27.857004165649414,30.78400993347168,33.5623893737793,41.09228752487764
348,141,60,0.29998779296875,True,False,True,[42],[0.67391306],100,111,29.45648765563965,32.85635757446289,120,120,22.746225357055664,22.746225357055664,40.607173919677734,36.32087559231683
349,142,13,0.2999267578125,True,True,True,[69  1],[7.823529e-01 4.063389e-04],133,152,29.83512306213379,37.43939208984375,138,151,25.881254196166992,28.692264556884766,46.27134704589844,39.99983892225203
350,143,66,0.29998779296875,True,True,True,[32 27],[0.8125     0.00085179],95,128,22.433948516845703,29.2435359954834,99,133,19.135507583618164,26.124160766601562,36.142086029052734,31.341736780101765
351,143,107,inf,False,True,True,[77],[0.4],54,54,13.183308601379395,13.183308601379395,-1,-1,-1.0,-1.0,16.293251037597656,-1.0
352,145,43,0.29999542236328125,True,True,True,[37 26],[0.7924528  0.00226098],51,51,13.726362228393555,13.726362228393555,44,44,10.576055526733398,10.576055526733398,16.96441078186035,17.50670760898004
353,146,27,0.300018310546875,True,True,True,[34 15],[8.8986784e-01 8.1566069e-04],219,219,40.25458526611328,40.25458526611328,210,210,39.533714294433594,39.533714294433594,49.75064468383789,49.48072964724648
354,146,48,0.29998779296875,True,True,True,[40],[0.59574467],33,33,17.884456634521484,17.884456634521484,42,42,18.891138076782227,18.891138076782227,22.10340118408203,25.121411405227413
355,147,83,0.2999267578125,True,False,True,[100   2],[8.230769e-01 6.983240e-04],107,116,30.22194480895996,34.37950897216797,107,121,27.989500045776367,32.84071731567383,42.4896354675293,40.852042150204
356,148,3,0.29998779296875,True,True,True,[78],[0.34],30,36,11.046051979064941,12.771244049072266,-1,-1,-1.0,-1.0,15.783981323242188,-1.0
357,148,79,0.3000030517578125,True,False,True,[57 13],[0.7093023  0.00869565],83,83,23.19683837890625,23.19683837890625,64,64,15.289480209350586,15.289480209350586,28.668973922729492,18.41483406352737
358,149,30,0.29998779296875,True,True,True,[99],[0.6593407],68,68,21.77043914794922,21.77043914794922,83,83,19.46558380126953,19.46558380126953,26.906085968017578,23.49111236979433
359,150,4,0.3000030517578125,True,False,True,[33 17],[8.4693879e-01 3.9478877e-04],129,176,24.80062484741211,37.96556854248047,132,186,25.48546600341797,40.95771026611328,46.92164611816406,50.24225369174906
360,150,36,0.29998779296875,True,True,True,[25 20],[0.6925566  0.01251303],163,278,32.163848876953125,55.969932556152344,165,245,31.78165054321289,48.126617431640625,69.1732406616211,55.234024457527894
361,150,46,1.199951171875,True,True,True,[55],[0.7746479],46,61,20.121292114257812,27.31413459777832,49,65,23.53011703491211,31.774946212768555,33.75754165649414,40.2469278932496
362,150,61,0.29998779296875,True,False,True,[52  7],[0.8172043  0.00921659],85,85,18.18834114074707,18.18834114074707,84,84,15.75858211517334,15.75858211517334,22.478971481323242,16.841437071492223
363,152,58,0.29998779296875,False,True,True,[35 34 24],[0.74485594 0.05529954 0.00185787],199,212,43.139068603515625,46.47698974609375,212,212,37.92676544189453,37.92676544189453,57.440914154052734,46.55227845489331
364,155,1,0.29998779296875,True,False,True,[59],[0.75],8,49,3.916652202606201,17.710416793823242,11,49,4.246273994445801,14.805006980895996,21.8883056640625,21.470872809655177
365,155,8,inf,False,True,True,[68],[0.01851852],2,2,0.7114896178245544,0.7114896178245544,-1,-1,-1.0,-1.0,0.879330039024353,-1.0
366,155,20,0.4242737796545111,True,True,True,[32],[0.8125],119,119,23.987150192260742,23.987150192260742,113,113,25.523157119750977,25.523157119750977,29.645719528198242,31.701175854771606
367,155,53,0.2999267578125,True,True,True,[69  7],[0.6486486 0.0195178],89,124,22.53790855407715,32.30033874511719,68,120,15.281468391418457,31.57330322265625,39.91999053955078,36.092689219171774
368,156,9,0.4242575950931961,True,True,True,[69],[0.8639456],110,132,23.33808708190918,31.58495330810547,115,142,22.24480438232422,30.557252883911133,39.03584671020508,45.12538199456183
369,156,36,0.3000030517578125,True,True,True,[71],[0.7579909],179,199,38.90077209472656,44.72784423828125,186,186,36.976036071777344,36.976036071777344,55.279144287109375,50.711312924268995
370,158,115,0.2999267578125,True,True,True,[63 21],[8.202765e-01 5.376344e-04],117,196,23.229894638061523,45.378273010253906,117,199,23.778852462768555,44.677330017089844,56.0830078125,51.44596649960095
371,158,118,0.3000030517578125,True,False,True,[139   1],[0.85925925 0.00438982],126,126,28.998563766479492,28.998563766479492,125,125,25.26479148864746,25.26479148864746,35.839324951171875,36.989257342801565
372,159,0,0.6708203933887703,True,False,True,[112],[0.84615386],112,121,25.94393539428711,32.32792282104492,119,119,23.119108200073242,23.119108200073242,39.95408248901367,44.69105549409437
373,159,14,0.29998779296875,False,True,True,[44 41],[0.7647059 0.0278481],125,146,31.65774154663086,37.10220718383789,106,124,26.227909088134766,31.452259063720703,45.854618072509766,36.67605870890875
374,159,133,0.29998779296875,True,True,True,[82],[0.8030303],114,114,25.439125061035156,25.439125061035156,124,124,30.679651260375977,30.679651260375977,31.440216064453125,39.5473982670597
375,159,135,inf,False,True,True,[121],[0.84615386],55,55,18.68083953857422,18.68083953857422,65,65,23.949325561523438,23.949325561523438,23.087650299072266,28.983437552202275
376,159,137,0.2999267578125,True,True,True,[127],[0.647541],184,184,31.406768798828125,31.406768798828125,218,218,38.24732208251953,38.24732208251953,38.81562805175781,48.680359112896916
377,160,3,0.29998779296875,True,True,True,[81  0],[9.1878170e-01 4.1442187e-04],160,189,38.77838134765625,44.51750183105469,159,189,36.60637664794922,43.130157470703125,55.01918411254883,49.961420279014476
378,160,71,0.300048828125,True,False,True,[32],[0.8244681],165,165,33.650115966796875,33.650115966796875,178,178,32.9822998046875,32.9822998046875,41.58818054199219,51.69697854499575
379,161,17,0.29998779296875,True,False,True,[81],[0.7692308],111,144,26.783214569091797,38.945045471191406,119,155,22.127225875854492,31.074966430664062,48.13218307495117,33.60763973971211
380,161,26,0.29998779296875,True,True,True,[53 18],[0.78688526 0.00136799],59,59,18.552967071533203,18.552967071533203,50,50,15.838790893554688,15.838790893554688,22.92961311340332,20.154850185606648
381,161,59,0.29998779296875,True,True,True,[95],[0.7457627],49,99,16.95693588256836,32.03835678100586,56,107,23.454200744628906,40.24728012084961,39.59620666503906,47.4449416144358
382,161,64,0.29998779296875,False,True,True,[33 27],[0.8169014  0.00107933],103,124,30.033885955810547,33.919334411621094,112,134,26.526700973510742,31.47344207763672,41.92090606689453,34.12784181757047
383,161,72,inf,False,True,True,[49],[0.78350514],80,81,19.12286376953125,19.31236457824707,92,92,18.372833251953125,18.372833251953125,23.868152618408203,47.65247276919832
384,162,116,0.29998779296875,False,True,True,[39],[0.7927461],155,167,35.96123504638672,38.93958282470703,165,179,36.76426315307617,39.588584899902344,48.125431060791016,45.46595677374661
385,162,121,0.29998779296875,True,True,True,[52],[0.26027396],20,59,6.714370250701904,24.43451690673828,-1,-1,-1.0,-1.0,30.198619842529297,-1.0
386,163,2,0.29998779296875,True,False,True,[72],[0.85],162,162,34.83271789550781,34.83271789550781,171,171,34.802650451660156,34.802650451660156,43.04975891113281,41.63494343557342
387,163,50,1.236955373602135,True,True,True,[71],[0.85365856],38,38,15.960746765136719,15.960746765136719,38,38,15.81966781616211,15.81966781616211,19.725887298583984,31.024983176064243
388,164,12,0.300018310546875,True,True,True,[112   2],[0.9351351  0.00122399],168,181,37.334434509277344,40.61991882324219,165,177,37.736122131347656,40.91169738769531,50.2021598815918,49.34588720029026
389,164,93,0.2999267578125,True,True,True,[113],[0.5897436],15,98,3.3546841144561768,28.371610641479492,0,150,0.0,32.70199966430664,35.064476013183594,221.60222347276746
390,165,14,0.29999542236328125,True,True,True,[95],[0.22916667],5,48,1.2603492736816406,14.853940963745117,-1,-1,-1.0,-1.0,18.357986450195312,-1.0
391,166,60,0.29998779296875,True,True,True,[51],[0.67058825],150,150,37.66826629638672,37.66826629638672,134,134,23.705013275146484,23.705013275146484,46.5542106628418,40.679455018162194
392,167,34,0.29998779296875,True,True,True,[114   0],[8.0662984e-01 2.9940120e-04],77,162,22.668790817260742,40.253173828125,72,165,18.792377471923828,39.02984619140625,49.748897552490234,50.99336890707016
393,167,48,0.29998779296875,True,True,True,[107],[0.77678573],52,97,16.2620792388916,25.74095344543457,63,102,18.958267211914062,31.61182403564453,31.81324577331543,37.29116404468057
394,167,52,0.29998779296875,True,False,True,[46 20],[0.9      0.000999],182,182,39.364463806152344,39.364463806152344,179,179,35.41040802001953,35.41040802001953,48.650543212890625,42.110919510159974
395,167,95,0.29998779296875,True,False,True,[39 22],[0.704      0.00203874],98,111,33.1866340637207,36.9245491027832,102,102,18.7443904876709,18.7443904876709,45.63505172729492,32.07098155277125
396,167,99,1.5,True,False,True,[73],[0.724359],111,125,22.026111602783203,25.009750366210938,117,144,22.22639274597168,30.91868019104004,30.9095516204834,34.49063557773697
397,167,112,0.29998779296875,True,True,True,[99],[0.88372093],125,125,29.071121215820312,29.071121215820312,118,118,25.522960662841797,25.522960662841797,35.92900085449219,33.48446979172621
398,168,39,0.29998779296875,True,True,True,[139  10],[0.7861635  0.02081269],154,154,31.44487190246582,31.44487190246582,130,130,26.743877410888672,26.743877410888672,38.86271667480469,31.259685467990852
399,168,41,0.4242575950931961,True,True,True,[59 26],[0.734375   0.00607903],59,59,15.337875366210938,15.337875366210938,52,52,9.621346473693848,9.621346473693848,18.95608139038086,14.347238089163113
400,168,123,0.29998779296875,True,True,True,[77],[0.72727275],27,27,9.273388862609863,9.273388862609863,30,30,10.648385047912598,10.648385047912598,11.460981369018555,31.161289142837937
401,169,102,0.2999267578125,True,True,True,[34 23],[7.9432625e-01 4.6849379e-04],131,131,44.026641845703125,44.026641845703125,84,122,33.94936752319336,43.29220199584961,54.41252899169922,47.28029979008362
402,170,42,0.29998779296875,True,False,True,[138],[0.82894737],68,68,14.092954635620117,14.092954635620117,71,71,15.147467613220215,15.147467613220215,17.417482376098633,19.5545002239609
403,170,142,0.3000030517578125,True,False,False,[],[],1,1,0.6605464816093445,0.6605464816093445,-1,-1,-1.0,-1.0,0.8163694143295288,-1.0
404,171,11,0.29998779296875,True,True,True,[66 15],[0.8292683 0.0017331],40,40,9.678241729736328,9.678241729736328,35,35,6.407290935516357,6.407290935516357,11.961338996887207,17.800214310955354
405,171,13,0.3000030517578125,True,True,True,[32],[0.71590906],74,74,17.507274627685547,17.507274627685547,77,77,17.871061325073242,17.871061325073242,21.63724136352539,20.60082048606148
406,171,60,0.29998779296875,True,False,True,[58 19],[0.7923077  0.00578035],110,122,21.12318229675293,24.527015686035156,98,111,17.402870178222656,21.180788040161133,30.31294059753418,25.353624102414074
407,172,37,1.9442184423877953,True,True,True,[41],[0.7282609],77,148,12.194449424743652,26.86541175842285,88,170,19.13667106628418,36.258365631103516,33.202964782714844,42.48098180874583
408,172,47,0.29998779296875,True,True,True,[48],[0.6393443],46,46,12.736870765686035,12.736870765686035,54,54,11.611461639404297,11.611461639404297,15.741498947143555,18.26959734268482
409,172,49,0.300048828125,True,True,True,[62  0],[8.5987264e-01 3.6589828e-04],148,148,39.84886932373047,39.84886932373047,144,144,38.873191833496094,38.873191833496094,49.24921798706055,52.1033397617806
410,173,32,0.3000030517578125,True,True,True,[143],[0.7962963],30,91,6.613356113433838,20.540464401245117,30,103,8.176434516906738,28.008769989013672,25.385961532592773,39.156325080059
411,173,99,0.29998779296875,True,True,True,[98],[0.72727275],49,60,10.4778470993042,12.44184684753418,61,73,12.526700019836426,15.107316017150879,15.37687873840332,26.607340849582634
412,174,82,0.2999267578125,True,False,True,[77 14],[7.7631581e-01 3.4411563e-04],99,130,23.23796844482422,30.686447143554688,111,140,24.017915725708008,31.692264556884766,37.92538070678711,38.02118722139816
413,174,85,0.29998779296875,True,False,True,[70],[0.8145161],75,104,23.593168258666992,34.16579818725586,92,121,17.417570114135742,25.782508850097656,42.22550964355469,51.18390514795392
414,174,87,0.29998779296875,False,True,True,[29 28],[0.8373494  0.00363636],127,150,32.17621612548828,36.77228546142578,132,155,26.8867244720459,32.10820007324219,45.446868896484375,40.998388648766394
415,174,106,inf,False,False,True,[75],[0.6509434],72,77,22.20602035522461,24.727752685546875,0,98,0.0,29.5324764251709,30.561031341552734,46.902233661630945
416,174,108,0.29998779296875,True,False,True,[44 25],[8.5820895e-01 5.2854122e-04],122,122,27.88658905029297,27.88658905029297,127,127,23.796920776367188,23.796920776367188,34.46503829956055,32.20981639002773
417,175,53,0.2999267578125,True,False,True,[56 17],[0.6        0.00903614],44,44,21.899059295654297,21.899059295654297,28,28,12.475820541381836,12.475820541381836,27.065048217773438,26.962716021472502
418,175,89,0.2999267578125,True,False,True,[72],[0.73394495],22,87,7.670111179351807,27.669124603271484,36,102,7.436886787414551,25.1373348236084,34.19627380371094,32.9759643376886
419,175,115,0.300018310546875,True,True,True,[32 25],[0.5882353  0.00564972],40,40,20.795265197753906,20.795265197753906,41,41,21.591543197631836,21.591543197631836,25.700868606567383,28.985589798363605
420,176,112,0.300048828125,False,False,True,[122],[0.89908254],102,102,24.35085105895996,24.35085105895996,105,105,26.802438735961914,26.802438735961914,30.095218658447266,37.201241935314535
421,176,116,0.2999267578125,True,True,True,[119   8],[8.095238e-01 3.276540e-04],58,92,20.758821487426758,31.799402236938477,64,98,22.381362915039062,33.920692443847656,39.30088424682617,39.20630112937917
422,177,74,0.29998779296875,True,False,True,[92],[0.8088235],77,183,15.682151794433594,45.655426025390625,75,186,14.406675338745117,41.881282806396484,56.42554473876953,49.8493004885361
423,178,45,1.5297154308103145,True,False,True,[87 20],[0.8308458  0.00222965],154,183,31.642969131469727,40.425437927246094,158,185,31.522693634033203,39.328224182128906,49.96179962158203,48.29445804877558
424,178,94,0.2999267578125,True,True,True,[74],[0.7676768],79,79,17.606258392333984,17.606258392333984,96,96,17.92962646484375,17.92962646484375,21.75957489013672,19.7332954809759
425,179,63,0.2999267578125,True,True,True,[48],[0.7919463],99,132,24.74925994873047,33.032508850097656,104,135,23.28564453125,31.193193435668945,40.82487869262695,42.47007043703035
426,181,0,1.1225086357014438,True,False,True,[77],[0.84745765],23,54,7.034881591796875,14.505135536193848,23,55,8.934287071228027,18.15376091003418,17.926897048950195,32.99580397104855
427,181,13,0.3000030517578125,True,False,True,[45 22],[8.039216e-01 6.373486e-04],66,85,18.24616813659668,25.53812599182129,67,99,20.178577423095703,32.178611755371094,31.562570571899414,43.393866656324164
428,181,57,0.2999267578125,True,False,True,[46 21],[0.8114754  0.00256849],93,112,18.417001724243164,24.891571044921875,90,109,19.33323097229004,27.060972213745117,30.76349449157715,36.801316172767514
429,182,16,0.2999267578125,True,True,True,[71 20],[0.84671533 0.01172529],79,130,21.392980575561523,37.488616943359375,70,123,16.26938819885254,31.245080947875977,46.332183837890625,39.395162321378535
430,182,18,0.29998779296875,True,True,True,[44],[0.74025977],65,65,14.951070785522461,14.951070785522461,69,69,15.130949020385742,15.130949020385742,18.478029251098633,16.350269078016005
431,182,93,0.3000030517578125,True,False,True,[66 22],[7.500000e-01 7.062147e-04],38,38,12.288713455200195,12.288713455200195,39,39,14.972198486328125,14.972198486328125,15.187621116638184,48.78478496085705
432,183,14,0.29998779296875,True,False,True,[114],[0.51282054],18,44,2.6732704639434814,4.709307670593262,0,74,0.0,12.111637115478516,5.820233345031738,18.27440409782302
433,183,18,0.29998779296875,True,False,True,[67],[0.82608694],102,102,25.263221740722656,25.263221740722656,108,108,27.625497817993164,27.625497817993164,31.222816467285156,34.673831349480174
434,183,90,0.9000244140625,True,True,True,[41],[0.7368421],37,92,16.704050064086914,31.148332595825195,42,106,18.237276077270508,34.90689468383789,38.4962272644043,42.10929970294572
435,184,41,0.29998779296875,True,False,True,[37 15],[0.84444445 0.00127932],74,170,15.949505805969238,37.308982849121094,64,162,15.478288650512695,37.60958480834961,46.110172271728516,43.51865552266811
436,184,56,0.60003662109375,True,True,True,[41 63],[0.74647886 0.10091743],55,67,23.174243927001953,28.369245529174805,57,57,21.039142608642578,21.039142608642578,35.06155014038086,24.511269827315036
437,185,0,0.29998779296875,True,False,True,[37],[0.88235295],127,141,31.321557998657227,36.26011657714844,133,147,27.327449798583984,32.37928771972656,44.813880920410156,43.652730041226874
438,185,6,0.29998779296875,True,False,True,[55 18],[0.6944444  0.00768808],94,128,22.754684448242188,31.20651626586914,76,116,19.273296356201172,31.59238624572754,38.56813430786133,49.62928870834125
439,185,43,0.300048828125,True,True,True,[87],[0.84615386],138,138,27.002643585205078,27.002643585205078,150,150,30.632333755493164,30.632333755493164,33.3725700378418,41.63583775304626
440,185,46,0.29999542236328125,True,True,True,[73],[0.7747748],97,97,31.29953956604004,31.29953956604004,100,100,28.992338180541992,28.992338180541992,38.683101654052734,32.87584449608857
441,185,75,0.29998779296875,True,True,True,[85  3],[0.82474226 0.00924974],180,180,34.90052795410156,34.90052795410156,174,174,36.86219787597656,36.86219787597656,43.13356399536133,42.466447443667164
442,185,77,0.300048828125,True,True,True,[74],[0.8699187],113,113,29.591632843017578,29.591632843017578,117,117,26.526016235351562,26.526016235351562,36.57229995727539,39.67108224280905
443,186,3,0.29998779296875,True,True,True,[ 53 189  46],[6.2000000e-01 2.3529412e-01 4.3243243e-04],70,98,23.375106811523438,30.736591339111328,64,64,20.41632080078125,20.41632080078125,37.98735427856445,26.22559926978511
444,186,43,0.2999267578125,True,False,True,[93],[0.810219],100,121,21.625154495239258,26.651622772216797,107,127,22.14302635192871,28.199308395385742,32.938743591308594,37.54514379784962
445,186,45,1.20001220703125,True,True,True,[177],[0.556701],59,59,23.892929077148438,23.892929077148438,57,92,21.787376403808594,42.49721145629883,29.529272079467773,46.601263603596564
446,186,147,0.29998779296875,True,True,True,[119  26],[0.76       0.00150602],42,42,13.048650741577148,13.048650741577148,46,46,15.160236358642578,15.160236358642578,16.126827239990234,18.12705153046773
447,186,149,0.6707658039680947,True,True,True,[130],[0.93636364],108,108,33.712196350097656,33.712196350097656,105,105,28.046159744262695,28.046159744262695,41.6649055480957,34.38268743854324
448,187,55,0.2999267578125,True,True,True,[103  12],[7.5362319e-01 3.4211428e-04],59,59,15.28829574584961,15.28829574584961,62,62,13.692349433898926,13.692349433898926,18.894805908203125,39.48762142854384
449,188,93,0.300018310546875,True,False,True,[86],[0.75735295],88,123,23.647563934326172,37.00914764404297,92,116,18.662826538085938,25.756635665893555,45.73960876464844,33.687431072721985
450,188,101,0.2999267578125,True,False,True,[68],[0.12396694],18,18,7.413662910461426,7.413662910461426,-1,-1,-1.0,-1.0,9.162546157836914,-1.0
451,190,19,0.3000030517578125,True,False,True,[37 13],[0.6981982  0.00282752],187,187,32.31157684326172,32.31157684326172,190,190,33.257080078125,33.257080078125,39.93387985229492,39.75483226186469
452,190,44,0.3000030517578125,True,False,True,[76  3],[0.7889447  0.00091996],163,172,37.9775390625,41.800933837890625,169,184,39.21424865722656,43.39019012451172,51.66177749633789,49.0899769732525
453,191,33,0.4242575950931961,True,False,True,[126],[0.47619048],1,11,0.7149444222450256,8.85909366607666,-1,-1,-1.0,-1.0,10.948954582214355,-1.0
454,191,41,0.29998779296875,True,False,True,[56],[0.8755981],191,191,30.470169067382812,30.470169067382812,201,201,36.454837799072266,36.454837799072266,37.658084869384766,44.76609521737631
