,index,id,attach_dist,is_attached,is_contained,is_matched,match_ids,match_overlaps,reco_primary_pix,reco_total_pix,reco_primary_deposition,reco_total_deposition,true_primary_pix,true_total_pix,true_primary_deposition,true_total_deposition,ke,true_ke
15,7,32,0.300048828125,True,False,True,[111   2],[0.8768116  0.00706714],126,126,36.64478302001953,36.64478302001953,133,133,32.74768829345703,32.74768829345703,45.28928756713867,42.02631389666506
16,7,97,0.9000244140625,True,True,True,[104],[0.8448276],54,54,13.6467924118042,13.6467924118042,53,53,12.621498107910156,12.621498107910156,16.866071701049805,14.808896522732388
17,8,8,0.29998779296875,True,True,True,[68 30],[7.099237e-01 5.467468e-04],85,105,20.203285217285156,25.812524795532227,100,119,16.230825424194336,23.866968154907227,31.901700973510742,26.92346025983445
18,8,27,0.2999267578125,True,False,True,[90],[0.89534885],79,79,21.211530685424805,21.211530685424805,44,84,13.147516250610352,24.729379653930664,26.21533203125,32.490632864106146
19,8,157,1.4696433878845823,True,True,True,[129],[0.8207547],92,92,19.639938354492188,19.639938354492188,91,101,21.544225692749023,25.195722579956055,24.273000717163086,31.409103424514313
20,9,39,0.3000030517578125,True,True,True,[36],[0.75],100,100,27.307540893554688,27.307540893554688,110,110,26.9373779296875,26.9373779296875,33.7493896484375,34.68386097474512
21,10,140,0.300018310546875,False,True,True,[47],[0.7762238],124,125,28.6888484954834,28.73569679260254,129,129,29.601194381713867,29.601194381713867,35.51445007324219,32.61141868456201
22,10,155,0.2999267578125,True,True,True,[110  15],[0.7903226 0.0192926],109,109,29.2155818939209,29.2155818939209,113,113,21.350618362426758,21.350618362426758,36.107540130615234,36.57502048557027
23,10,157,0.5195676732112771,True,False,True,[157],[0.7395833],79,79,27.820667266845703,27.820667266845703,88,88,30.104917526245117,30.104917526245117,34.38356399536133,39.89091740370047
24,11,18,0.3000030517578125,True,False,True,[58],[0.80898875],78,78,17.021909713745117,17.021909713745117,83,83,21.491806030273438,21.491806030273438,21.037378311157227,28.918454928359182
25,12,13,0.29998779296875,True,True,True,[51],[0.6768293],79,130,18.058494567871094,36.44410705566406,86,145,18.59285545349121,38.70342254638672,45.04127502441406,50.59319541182748
26,12,19,1.2727727852795883,True,True,True,[70],[0.7058824],77,77,16.021770477294922,16.021770477294922,68,68,14.113428115844727,14.113428115844727,19.801307678222656,18.688864272641613
27,12,61,0.2999267578125,True,True,True,[60],[0.80349344],203,203,44.08280944824219,44.08280944824219,210,210,36.76453399658203,36.76453399658203,54.4819450378418,42.62083973335282
28,13,69,0.29998779296875,True,False,True,[102  17],[8.3783782e-01 1.4222728e-04],99,99,31.502605438232422,31.502605438232422,105,105,24.94965171813965,24.94965171813965,38.9340705871582,30.006872382891583
29,13,103,0.29998779296875,True,False,True,[32 31],[0.7762238  0.00197498],47,125,9.942046165466309,29.69969367980957,42,129,7.842041969299316,32.1097412109375,36.70585250854492,45.14066867052813
30,14,60,0.29998779296875,True,True,True,[150],[0.04761905],38,43,12.490262985229492,13.492626190185547,-1,-1,-1.0,-1.0,16.675537109375,-1.0
31,14,92,1.0392410570366502,True,False,True,[119],[0.8648649],67,67,14.424140930175781,14.424140930175781,0,71,0.0,17.863805770874023,17.82679557800293,33.41851556883556
32,14,100,0.29998779296875,True,True,True,[90 21],[0.6394558  0.01255887],97,111,22.589351654052734,26.455644607543945,100,130,16.881378173828125,26.861923217773438,32.696533203125,30.520917869952513
33,14,132,inf,False,True,True,[129],[0.5222222],46,50,10.4894380569458,12.665358543395996,0,87,0.0,23.170591354370117,15.653117179870605,30.963947323042326
34,14,134,0.3000030517578125,True,True,True,[140  66],[0.62711865 0.23602484],79,153,22.79662322998047,51.77825927734375,96,135,21.862993240356445,31.151477813720703,63.99275207519531,36.18331121341559
35,15,150,0.29998779296875,True,True,True,[133],[0.877193],101,101,28.451499938964844,28.451499938964844,113,113,25.448305130004883,25.448305130004883,35.163211822509766,29.308425094382336
36,15,152,0.29998779296875,True,True,True,[42],[0.83898306],110,110,25.416427612304688,25.416427612304688,107,107,23.86836814880371,23.86836814880371,31.41216468811035,31.10690267801999
37,16,43,0.29998779296875,True,False,True,[14],[0.00119818],7,7,1.4182320833206177,1.4182320833206177,-1,-1,-1.0,-1.0,1.7527930736541748,-1.0
38,17,19,0.9487025992579593,True,True,True,[119],[0.8425197],104,118,28.204364776611328,32.29301834106445,102,116,30.84857940673828,36.27555465698242,39.91094207763672,47.90039146646006
39,17,37,inf,False,False,True,[97],[0.8169014],123,123,27.990680694580078,27.990680694580078,135,135,32.853546142578125,32.853546142578125,34.593685150146484,46.36958638920896
40,17,39,inf,False,True,True,[78],[0.00840336],1,1,0.35737502574920654,0.35737502574920654,-1,-1,-1.0,-1.0,0.44167980551719666,-1.0
41,17,79,0.29998779296875,True,False,True,[100],[0.84976524],110,186,13.246070861816406,32.4169807434082,115,208,17.891433715820312,41.78618621826172,40.06414794921875,49.40501744660926
42,17,112,0.29998779296875,True,False,True,[75],[0.8],93,93,18.26448631286621,18.26448631286621,105,105,22.900981903076172,22.900981903076172,22.57308006286621,27.727977481590248
43,18,16,0.29998779296875,True,False,True,[90],[0.85714287],83,112,22.807437896728516,32.42757797241211,93,122,25.593364715576172,35.969669342041016,40.07724380493164,45.42892803700798
44,18,19,0.29998779296875,True,True,True,[88],[0.8041237],85,85,20.1318302154541,20.1318302154541,90,90,18.05848503112793,18.05848503112793,24.880929946899414,47.16752541980316
45,18,21,0.29998779296875,True,True,True,[87  4],[0.7916667  0.00088554],43,43,15.322309494018555,15.322309494018555,43,43,12.290840148925781,12.290840148925781,18.936843872070312,13.746888075822017
46,19,8,0.29998779296875,True,False,True,[56],[0.62601626],14,94,4.0723676681518555,25.843524932861328,20,106,4.4452691078186035,27.999603271484375,31.940013885498047,48.69554439085351
47,19,39,0.2999267578125,True,False,True,[82 31],[0.65217394 0.03590664],95,121,31.03403091430664,40.73629379272461,78,107,18.712480545043945,27.34113121032715,50.345985412597656,32.34285551433839
48,19,156,inf,False,False,True,[126],[0.8454546],12,98,5.599102973937988,42.065155029296875,11,105,4.725685119628906,39.614871978759766,51.98832702636719,45.138900619779676
49,19,158,0.2999267578125,True,True,True,[74 36],[0.24698795 0.00034819],47,47,8.83378791809082,8.83378791809082,-1,-1,-1.0,-1.0,10.917678833007812,-1.0
50,20,103,0.29998779296875,True,True,True,[68 67 19],[0.6753247  0.19480519 0.00317965],115,150,21.69632911682129,31.451704025268555,108,108,26.223052978515625,26.223052978515625,38.87116241455078,39.46973021522213
51,21,5,0.29998779296875,True,True,True,[24 18],[0.7941176  0.00324149],119,154,31.422832489013672,44.76686477661133,111,151,25.522602081298828,38.1082649230957,55.327369689941406,42.24444921122191
52,21,64,0.3000030517578125,True,True,True,[52  6],[8.016529e-01 7.246377e-04],107,107,23.4971981048584,23.4971981048584,111,111,21.788604736328125,21.788604736328125,29.04018783569336,25.944272133935225
53,21,66,0.2999267578125,True,False,True,[53  5],[0.8715596  0.00601504],104,104,24.52014923095703,24.52014923095703,100,100,24.24626922607422,24.24626922607422,30.304452896118164,32.431442885315356
54,23,57,0.29999542236328125,True,True,True,[92 14],[0.74825174 0.00136986],123,123,35.26158905029297,35.26158905029297,127,127,31.765125274658203,31.765125274658203,43.57979965209961,41.90307143729281
55,23,115,0.2999267578125,True,False,True,[84],[0.775641],137,143,36.617591857910156,39.92809295654297,134,134,32.57783508300781,32.57783508300781,49.34713363647461,50.257473577662324
56,24,36,0.29998779296875,True,False,True,[23 15],[0.7804878  0.01269841],79,79,24.733816146850586,24.733816146850586,67,67,18.489042282104492,18.489042282104492,30.568525314331055,37.02397497517869
57,25,4,0.29998779296875,True,True,True,[35 29],[8.000000e-01 3.431709e-04],33,33,15.996081352233887,15.996081352233887,30,30,14.052618980407715,14.052618980407715,19.76955795288086,15.961288869840859
58,25,33,0.3000030517578125,True,False,True,[118],[0.92890996],201,201,47.96733093261719,47.96733093261719,206,206,41.16156005859375,41.16156005859375,59.2828254699707,44.946181880159564
59,25,104,0.29998779296875,True,True,True,[119],[0.7966102],97,97,27.898536682128906,27.898536682128906,115,115,26.91103172302246,26.91103172302246,34.479801177978516,41.19195517143066
60,26,8,0.29998779296875,True,False,True,[86 87  7],[0.6869565  0.18518518 0.00078064],83,103,27.00490379333496,33.608055114746094,91,91,27.3446102142334,27.3446102142334,41.536197662353516,46.51097028648286
61,26,30,0.29998779296875,True,True,True,[36 25],[0.75342464 0.00362694],191,191,28.49864387512207,28.49864387512207,193,193,31.59850311279297,31.59850311279297,35.221473693847656,35.79676130497232
62,26,83,0.29998779296875,True,False,True,[55],[0.82236844],122,133,25.635133743286133,31.781641006469727,123,144,28.808467864990234,37.945220947265625,39.2789306640625,50.064228877741
63,27,13,0.29998779296875,True,False,True,[49],[0.18367347],10,10,1.8417590856552124,1.8417590856552124,-1,-1,-1.0,-1.0,2.2762300968170166,-1.0
64,27,68,0.29998779296875,True,True,True,[35],[0.89041096],75,134,17.653493881225586,32.2105598449707,142,142,34.14671325683594,34.14671325683594,39.80903244018555,41.294049590802686
65,27,78,0.9950067602297026,True,False,True,[36],[0.92],119,119,25.065799713134766,25.065799713134766,121,121,22.48366355895996,22.48366355895996,30.978822708129883,26.9331260715497
66,27,80,0.29998779296875,True,True,True,[79],[0.85714287],53,53,16.3040828704834,16.3040828704834,51,51,13.75789737701416,13.75789737701416,20.150217056274414,20.71527887315738
67,29,41,0.5999755859375,True,False,True,[42],[0.91608393],112,138,23.25520133972168,29.79482650756836,114,136,24.41388702392578,30.913707733154297,36.823429107666016,35.61146646567989
68,29,91,0.29998779296875,True,False,True,[36 23],[0.7987013 0.005386 ],79,138,20.943843841552734,39.13836669921875,85,139,22.26616668701172,36.73869323730469,48.37110900878906,40.66061484276786
69,29,93,0.29998779296875,True,True,True,[55 13],[0.73125    0.00743746],118,146,28.52963638305664,37.294677734375,104,131,21.408260345458984,30.583995819091797,46.09249496459961,44.69525884768274
70,29,95,0.29998779296875,True,False,True,[49],[0.7297297],88,88,20.727210998535156,20.727210998535156,104,104,21.489728927612305,21.489728927612305,25.61676025390625,37.80317211899464
71,29,97,0.29998779296875,True,False,True,[35],[0.06666667],1,1,0.6178052425384521,0.6178052425384521,-1,-1,-1.0,-1.0,0.7635455131530762,-1.0
72,30,42,0.3000030517578125,True,False,True,[42],[0.6666667],24,45,10.809536933898926,17.277292251586914,31,55,13.33784294128418,20.372106552124023,21.35300636291504,27.72510391218255
73,30,52,1.529703460128878,False,True,True,[25],[0.8598131],98,98,25.500036239624023,25.500036239624023,101,101,26.60989761352539,26.60989761352539,31.51549530029297,32.03335485724616
74,30,64,0.2999267578125,True,True,True,[38],[0.7684729],151,188,27.161678314208984,39.33720397949219,140,171,22.339603424072266,30.875307083129883,48.616851806640625,45.72188851046002
75,30,81,0.2999267578125,True,False,True,[52],[0.25925925],21,21,4.770908832550049,4.770908832550049,-1,-1,-1.0,-1.0,5.896366596221924,-1.0
76,31,30,0.2999267578125,True,False,True,[31],[0.9039548],168,168,33.785789489746094,33.785789489746094,169,169,30.64373207092285,30.64373207092285,41.755859375,36.275077701521695
77,31,81,0.300048828125,False,True,True,[30],[0.72727275],93,110,22.8786678314209,28.773168563842773,84,118,22.75430679321289,32.81509780883789,35.560760498046875,45.05975176757117
78,32,90,0.2999267578125,True,True,True,[115  95  11],[0.6105263  0.18085106 0.00095012],71,88,14.33212947845459,18.639453887939453,65,65,13.766021728515625,13.766021728515625,23.036502838134766,17.10384315246155
79,32,108,0.2999267578125,False,True,True,[110],[0.43835616],54,69,15.16179084777832,19.560239791870117,-1,-1,-1.0,-1.0,24.174501419067383,-1.0
80,32,114,0.2999267578125,True,False,True,[84 20],[8.0645162e-01 6.0240965e-04],84,84,16.624778747558594,16.624778747558594,84,84,16.51255226135254,16.51255226135254,20.54656410217285,18.109386252869136
81,33,27,0.4242468053627785,True,True,True,[75],[0.8914729],122,122,19.136667251586914,19.136667251586914,122,122,24.86961555480957,24.86961555480957,23.65100860595703,31.708409647573703
82,33,29,0.2999267578125,True,False,True,[30 28],[0.8541667  0.00166667],89,89,33.46132278442383,33.46132278442383,89,89,33.74445343017578,33.74445343017578,41.35485076904297,38.303752817221685
83,33,96,0.29998779296875,True,True,True,[71],[0.6386139],132,137,29.146881103515625,30.452245712280273,194,194,40.82997512817383,40.82997512817383,37.63593292236328,46.443473206375934
84,34,40,0.2999267578125,True,False,True,[113],[0.68421054],44,44,9.277129173278809,9.277129173278809,52,52,14.539722442626953,14.539722442626953,11.465604782104492,18.624665354112402
85,34,102,0.29998779296875,True,True,True,[114],[0.78014183],125,125,26.114604949951172,26.114604949951172,126,126,24.53557586669922,24.53557586669922,32.27503967285156,27.323722063530276
86,35,41,0.42433312210852875,True,False,True,[83],[0.7281553],73,86,25.586463928222656,34.82246017456055,73,92,23.460203170776367,31.598880767822266,43.037078857421875,49.59165362905688
87,35,109,0.29998779296875,True,True,True,[127],[0.76033056],204,204,38.49781799316406,38.49781799316406,211,222,36.14789962768555,38.686424255371094,47.5794563293457,48.389938037575746
88,36,19,0.2999267578125,True,True,True,[50],[0.16666667],4,38,1.044043779373169,13.730094909667969,-1,-1,-1.0,-1.0,16.969024658203125,-1.0
89,36,32,0.2999267578125,True,True,True,[115   2],[7.966102e-01 3.086420e-04],72,108,16.850482940673828,28.108985900878906,73,104,14.915611267089844,26.783538818359375,34.739898681640625,50.173278295724494
90,36,44,0.3000030517578125,True,True,True,[116],[0.6953125],85,103,19.499019622802734,25.61083221435547,98,114,21.100452423095703,27.38233757019043,31.652429580688477,40.238831170480914
91,36,46,0.29998779296875,True,False,True,[102],[0.63829786],32,32,7.821629047393799,7.821629047393799,45,45,9.300848007202148,9.300848007202148,9.666751861572266,16.816281579342792
92,36,102,2.4000244140625,True,True,True,[72],[0.8115942],65,65,12.099658966064453,12.099658966064453,60,60,11.186153411865234,11.186153411865234,14.95396900177002,11.653887694895849
93,37,33,1.3747767043087278,True,True,True,[77],[0.8492063],40,113,10.270552635192871,32.919673919677734,87,120,20.854856491088867,36.62734603881836,40.6854248046875,50.47082226974052
94,37,45,inf,False,False,True,[124],[0.43150684],7,70,3.500896453857422,23.845731735229492,-1,-1,-1.0,-1.0,29.4709415435791,-1.0
95,37,49,0.3000030517578125,True,True,True,[96],[0.6969697],25,25,10.475741386413574,10.475741386413574,31,31,12.634684562683105,12.634684562683105,12.946969032287598,15.344603495577934
96,38,29,0.899993896484375,True,False,True,[72],[0.8305085],105,105,33.998714447021484,33.998714447021484,111,111,35.31226348876953,35.31226348876953,42.019012451171875,39.70287092514896
97,38,98,0.2999267578125,True,False,True,[73],[0.6122449],31,31,8.567024230957031,8.567024230957031,0,48,0.0,14.118304252624512,10.58798599243164,24.121745415483318
98,38,101,0.2999267578125,True,True,True,[51],[0.84090906],80,80,22.29924774169922,22.29924774169922,82,82,22.10313606262207,22.10313606262207,27.559640884399414,48.22277061106254
99,39,32,0.3000030517578125,False,True,True,[34 32],[0.737931  0.0078329],130,130,35.09173583984375,35.09173583984375,122,122,29.623210906982422,29.623210906982422,43.369876861572266,39.68244097164129
100,39,119,0.29998779296875,True,False,True,[97],[0.00961538],1,1,0.11268145591020584,0.11268145591020584,-1,-1,-1.0,-1.0,0.13926301896572113,-1.0
101,40,20,0.9487025992579593,True,True,True,[90],[0.575],114,114,29.743480682373047,29.743480682373047,75,75,22.01831817626953,22.01831817626953,36.75996780395508,48.34361652535143
102,40,51,0.2999267578125,True,True,True,[82  6],[0.82285714 0.00357995],149,157,32.74557876586914,35.087738037109375,151,162,36.18743896484375,39.91960525512695,43.36493682861328,48.85764265193117
103,40,67,0.3000030517578125,True,True,True,[52 21],[0.7631579  0.00214938],103,103,25.933629989624023,25.933629989624023,98,98,24.160642623901367,24.160642623901367,32.05137634277344,34.7940785226188
104,41,88,0.29998779296875,True,False,True,[107],[0.7032967],132,145,21.720439910888672,28.564348220825195,149,165,30.536563873291016,39.12335205078125,35.30268096923828,46.810698444992326
105,42,5,0.29998779296875,True,True,True,[35],[0.77678573],70,105,18.91073226928711,34.2590217590332,62,94,18.437313079833984,34.24298095703125,42.34072494506836,42.45492008824252
106,43,24,0.29998779296875,True,True,True,[62],[0.82258064],89,103,27.444007873535156,32.16511917114258,108,123,25.14451026916504,29.682207107543945,39.752872467041016,35.022539019928146
107,43,92,0.2999267578125,True,True,True,[97  6],[0.77884614 0.00449944],66,96,15.38975715637207,27.51940155029297,56,89,10.16010856628418,22.743375778198242,34.01123046875,33.74491954800547
108,44,5,0.29998779296875,True,False,True,[76  2],[6.7948717e-01 4.8780488e-04],26,121,6.055431365966797,29.686763763427734,75,141,12.78605842590332,29.847585678100586,36.68987274169922,34.88765438104722
109,44,34,0.600006103515625,True,True,True,[73],[0.7586207],27,27,9.420604705810547,9.420604705810547,24,24,8.137039184570312,8.137039184570312,11.642926216125488,18.28623573935066
110,45,129,0.29998779296875,True,True,True,[112],[0.85263157],85,85,22.135602951049805,22.135602951049805,91,91,17.551847457885742,17.551847457885742,27.357393264770508,38.363871899070695
111,46,31,0.29998779296875,True,True,True,[101],[0.83516484],77,78,18.20005989074707,18.309545516967773,89,89,19.740272521972656,19.740272521972656,22.628768920898438,40.40124001812972
112,46,34,0.6708545130783613,True,False,True,[40],[0.71428573],32,32,10.19572925567627,10.19572925567627,0,40,0.0,11.008993148803711,12.600902557373047,20.75236776858368
113,46,38,0.2999267578125,True,False,True,[53 22],[0.7819149  0.00707786],174,174,50.803794860839844,50.803794860839844,161,161,34.05825424194336,34.05825424194336,62.788414001464844,43.44694433867923
114,46,59,0.29998779296875,True,False,True,[112],[0.6581197],56,82,15.068230628967285,22.159393310546875,89,112,16.51776695251465,22.409400939941406,27.386795043945312,34.84602342443805
115,47,29,0.29998779296875,True,False,True,[81],[0.7924528],46,46,11.289212226867676,11.289212226867676,49,49,11.470191955566406,11.470191955566406,13.952338218688965,18.468063603881955
116,47,78,0.29998779296875,True,False,True,[79],[0.14285715],3,3,0.948078453540802,0.948078453540802,-1,-1,-1.0,-1.0,1.1717301607131958,-1.0
117,47,80,inf,False,True,False,[],[],1,1,0.4102947413921356,0.4102947413921356,-1,-1,-1.0,-1.0,0.5070832967758179,-1.0
118,48,34,2.580699886176175,True,True,True,[33],[0.79518074],69,69,22.05337905883789,22.05337905883789,80,80,25.757305145263672,25.757305145263672,27.25577163696289,29.648654377401943
119,49,14,0.2999267578125,True,True,True,[60  6],[8.0555558e-01 3.0988533e-04],105,121,24.820043563842773,28.972488403320312,122,139,23.168590545654297,27.742740631103516,35.807098388671875,32.327610568049316
120,49,32,0.2999267578125,True,True,True,[39 13],[0.78636366 0.00242718],190,202,46.759132385253906,50.346282958984375,177,191,39.09939193725586,43.03691864013672,62.22297286987305,49.57495142150211
121,49,34,0.2999267578125,True,True,True,[45],[0.6031746],48,48,27.784198760986328,27.784198760986328,53,53,27.440555572509766,27.440555572509766,34.33849334716797,43.16234228403586
